category,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,scores,scores,scores,scores,clock,clock,clock,clock,clock,clock,clock,utils,utils,utils,utils,utils
series, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,relax,hunger,energy,fun,total,ts,ts - hour,date,period - day,period - week,period - year,type_day,bored,sleep,eat,work,relax
552,bored,bored,90.0,82.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 18:00:00,2024-01-06 18:00:00,2024-01-06,SUNSET,SATURDAY,WINTER,off,0.16,0.050000000000000044,-0.018084673289420622,-1,0.0
553,bored,bored,89.0,81.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 18:15:00,2024-01-06 19:00:00,2024-01-06,SUNSET,SATURDAY,WINTER,off,0.16,0.06000000000000005,-0.00381496824546243,-1,0.0
554,bored,bored,88.0,80.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 18:30:00,2024-01-06 19:00:00,2024-01-06,SUNSET,SATURDAY,WINTER,off,0.16,0.06999999999999995,0.010375679246962283,-1,0.0
555,bored,bored,87.0,79.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 18:45:00,2024-01-06 19:00:00,2024-01-06,SUNSET,SATURDAY,WINTER,off,0.16,0.07999999999999996,0.024486826271076373,-1,0.0
556,bored,bored,86.0,78.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 19:00:00,2024-01-06 19:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.08999999999999997,0.03851802238127314,-1,0.0
557,bored,bored,85.0,77.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 19:15:00,2024-01-06 20:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.09999999999999998,0.05246880938736945,-1,0.0
558,bored,bored,84.0,76.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 19:30:00,2024-01-06 20:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.10999999999999999,0.06633872113010467,-1,0.0
559,bored,bored,83.0,75.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 19:45:00,2024-01-06 20:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.12,0.08012728324741894,-1,0.0
560,bored,bored,82.0,74.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 20:00:00,2024-01-06 20:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.13,0.09383401293102325,-1,0.0
561,bored,bored,81.0,73.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 20:15:00,2024-01-06 21:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.14,0.1074584186727319,-1,0.0
562,bored,bored,80.0,72.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 20:30:00,2024-01-06 21:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.15000000000000002,0.12099999999999991,-1,0.0
563,sleep,sleep,79.0,87.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 20:45:00,2024-01-06 21:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.16000000000000003,0.1344582472000672,-1,0.0
564,sleep,sleep,78.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 21:00:00,2024-01-06 21:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.91,0.14783264103206842,-1,0.0
565,sleep,sleep,77.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 21:15:00,2024-01-06 22:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.1611226524264279,-1,0.0
566,sleep,sleep,76.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 21:30:00,2024-01-06 22:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.17432774217080663,-1,0.0
567,sleep,sleep,75.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 21:45:00,2024-01-06 22:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.18744736058181757,-1,0.0
568,sleep,sleep,74.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 22:00:00,2024-01-06 22:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.200480947161671,-1,0.0
569,sleep,sleep,73.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 22:15:00,2024-01-06 23:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.21342793023884568,-1,0.0
570,sleep,sleep,72.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 22:30:00,2024-01-06 23:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.2262877265918202,-1,0.0
571,sleep,sleep,71.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 22:45:00,2024-01-06 23:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.239059741054823,-1,0.0
572,sleep,sleep,70.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 23:00:00,2024-01-06 23:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.25174336610447856,-1,0.0
573,sleep,sleep,69.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 23:15:00,2024-01-07 00:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.2643379814261472,-1,0.0
574,sleep,sleep,68.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 23:30:00,2024-01-07 00:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.27684295345865284,-1,0.0
575,sleep,sleep,67.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-06 23:45:00,2024-01-07 00:00:00,2024-01-06,NIGHT,SATURDAY,WINTER,off,0.16,0.79,0.2892576349159981,-1,0.0
576,sleep,sleep,66.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 00:00:00,2024-01-07 00:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.30158136428454574,-1,0.0
577,sleep,sleep,65.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 00:15:00,2024-01-07 01:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.31381346529402654,-1,0.0
578,sleep,sleep,64.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 00:30:00,2024-01-07 01:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.3259532463605942,-1,0.0
579,sleep,sleep,63.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 00:45:00,2024-01-07 01:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.33799999999999997,-1,0.0
580,sleep,sleep,62.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 01:00:00,2024-01-07 01:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.34995300220879233,-1,0.0
581,sleep,sleep,61.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 01:15:00,2024-01-07 02:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.3618115118112677,-1,0.0
582,sleep,sleep,60.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 01:30:00,2024-01-07 02:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.37357476976969406,-1,0.0
583,sleep,sleep,59.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 01:45:00,2024-01-07 02:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.38524199845511,-1,0.0
584,sleep,sleep,58.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 02:00:00,2024-01-07 02:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.3968124008757522,-1,0.0
585,sleep,sleep,57.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 02:15:00,2024-01-07 03:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.40828515985989333,-1,0.0
586,sleep,sleep,56.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 02:30:00,2024-01-07 03:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.41965943718956733,-1,0.0
587,sleep,sleep,55.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 02:45:00,2024-01-07 03:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.4309343726813185,-1,0.0
588,sleep,sleep,54.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 03:00:00,2024-01-07 03:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.4421090832097384,-1,0.0
589,sleep,sleep,53.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 03:15:00,2024-01-07 04:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.45318266166912513,-1,0.0
590,sleep,sleep,52.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 03:30:00,2024-01-07 04:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.46415417586813246,-1,0.0
591,sleep,sleep,51.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 03:45:00,2024-01-07 04:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.47502266735174514,-1,0.0
592,sleep,sleep,50.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 04:00:00,2024-01-07 04:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.4857871501443146,-1,0.0
593,sleep,sleep,49.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 04:15:00,2024-01-07 05:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.49644660940672625,-1,0.0
594,sleep,sleep,48.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 04:30:00,2024-01-07 05:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.507,-1,0.0
595,sleep,sleep,47.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 04:45:00,2024-01-07 05:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.5174462449467755,-1,0.0
596,sleep,sleep,46.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 05:00:00,2024-01-07 05:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.5277842337811509,-1,0.0
597,sleep,sleep,45.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 05:15:00,2024-01-07 06:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.5380128207762377,-1,0.0
598,sleep,sleep,44.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 05:30:00,2024-01-07 06:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.5481308230375284,-1,0.0
599,sleep,sleep,43.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 05:45:00,2024-01-07 06:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.5581370184487248,-1,0.0
600,sleep,sleep,42.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 06:00:00,2024-01-07 06:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.568030143455014,-1,0.0
601,sleep,sleep,41.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 06:15:00,2024-01-07 07:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.5778088906668698,-1,0.0
602,sleep,sleep,40.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 06:30:00,2024-01-07 07:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.5874719062652533,-1,0.0
603,sleep,sleep,39.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 06:45:00,2024-01-07 07:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.5970177871865295,-1,0.0
604,sleep,sleep,38.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 07:00:00,2024-01-07 07:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.6064450780624624,-1,0.0
605,sleep,sleep,37.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 07:15:00,2024-01-07 08:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.6157522678871789,-1,0.0
606,sleep,sleep,36.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 07:30:00,2024-01-07 08:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.6249377863789659,-1,0.0
607,sleep,sleep,35.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 07:45:00,2024-01-07 08:00:00,2024-01-07,SUNRISE,SUNDAY,WINTER,off,0.16,0.79,0.634,-1,0.0
608,sleep,sleep,34.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 08:00:00,2024-01-07 08:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6429372075915134,-1,0.0
609,sleep,sleep,33.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 08:15:00,2024-01-07 09:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6517476355752597,-1,0.0
610,sleep,sleep,32.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 08:30:00,2024-01-07 09:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.660429432664245,-1,0.0
611,sleep,sleep,31.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 08:45:00,2024-01-07 09:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6689806640162438,-1,0.0
612,sleep,sleep,30.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 09:00:00,2024-01-07 09:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6773993047522693,-1,0.0
613,sleep,sleep,29.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 09:15:00,2024-01-07 10:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6856832327484502,-1,0.0
614,sleep,sleep,28.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 09:30:00,2024-01-07 10:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.6938302205930994,-1,0.0
615,sleep,sleep,27.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 09:45:00,2024-01-07 10:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7018379265803829,-1,0.0
616,sleep,sleep,26.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 10:00:00,2024-01-07 10:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7097038845869209,-1,0.0
617,sleep,sleep,25.0,99.0,100.0,-1,0,1,0,0,0,1.0,2.0,2.0,1.5,2024-01-07 10:15:00,2024-01-07 11:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7174254926465876,-1,0.0
618,sleep,sleep,24.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 10:30:00,2024-01-07 11:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.725,-1,0.0
619,sleep,sleep,23.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 10:45:00,2024-01-07 11:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7324244923464075,-1,0.0
620,sleep,sleep,22.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 11:00:00,2024-01-07 11:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7396958749638074,-1,0.0
621,sleep,sleep,21.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 11:15:00,2024-01-07 12:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7468108532838845,-1,0.0
622,sleep,sleep,20.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 11:30:00,2024-01-07 12:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7537659104059273,-1,0.0
623,sleep,sleep,19.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 11:45:00,2024-01-07 12:00:00,2024-01-07,MORNING,SUNDAY,WINTER,off,0.16,0.79,0.7605572809000084,-1,0.0
624,sleep,sleep,18.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 12:00:00,2024-01-07 12:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.79,0.7671809200727272,-1,0.0
625,sleep,sleep,17.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 12:15:00,2024-01-07 13:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.79,0.7736324676318529,-1,0.0
626,sleep,sleep,16.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 12:30:00,2024-01-07 13:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.79,0.7799072043644998,-1,0.0
627,sleep,sleep,15.0,99.0,100.0,-1,0,1,0,0,0,0.0,2.0,2.0,1.0,2024-01-07 12:45:00,2024-01-07 13:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.79,0.7859999999999999,-1,0.0
628,eat,eat,26.0,98.0,100.0,-1,0,0,1,0,0,1.0,2.0,2.0,1.5,2024-01-07 13:00:00,2024-01-07 13:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.79,0.7919052498068887,-1,0.0
629,eat,eat,37.0,97.0,100.0,-1,0,0,1,0,0,1.0,2.0,2.0,1.5,2024-01-07 13:15:00,2024-01-07 14:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.0,0.9674254926465876,-1,0.0
630,eat,eat,48.0,96.0,100.0,-1,0,0,1,0,0,1.0,2.0,2.0,1.5,2024-01-07 13:30:00,2024-01-07 14:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.0,0.8749377863789659,-1,0.0
631,eat,eat,59.0,95.0,100.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-07 13:45:00,2024-01-07 14:00:00,2024-01-07,NOON,SUNDAY,WINTER,off,0.16,0.0,0.7674462449467755,-1,0.0
632,eat,eat,70.0,94.0,100.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-07 14:00:00,2024-01-07 14:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,0.6468124008757522,-1,0.0
633,eat,eat,81.0,93.0,100.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-07 14:15:00,2024-01-07 15:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,0.5143379814261472,-1,0.0
634,eat,eat,92.0,92.0,100.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-07 14:30:00,2024-01-07 15:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,0.3709999999999999,-1,0.0
635,eat,eat,99.0,91.0,100.0,-1,0,0,1,0,0,2.0,2.0,2.0,2.0,2024-01-07 14:45:00,2024-01-07 15:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,0.2175669997104596,-1,0.0
636,bored,bored,98.0,90.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 15:00:00,2024-01-07 15:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,0.11496243726444624,-1,0.0
637,bored,bored,97.0,89.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 15:15:00,2024-01-07 16:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,-0.1201505037879432,-1,0.0
638,bored,bored,96.0,88.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 15:30:00,2024-01-07 16:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,-0.10533920677422212,-1,0.0
639,bored,bored,95.0,87.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 15:45:00,2024-01-07 16:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.0,-0.09060406122874029,-1,0.0
640,bored,bored,94.0,86.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 16:00:00,2024-01-07 16:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.010000000000000009,-0.07594546275685152,-1,0.0
641,bored,bored,93.0,85.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 16:15:00,2024-01-07 17:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.020000000000000018,-0.06136381319426973,-1,0.0
642,bored,bored,92.0,84.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 16:30:00,2024-01-07 17:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.030000000000000027,-0.04685952077234487,-1,0.0
643,bored,bored,91.0,83.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 16:45:00,2024-01-07 17:00:00,2024-01-07,AFTERNOON,SUNDAY,WINTER,off,0.16,0.040000000000000036,-0.03243300028954041,-1,0.0
644,bored,bored,90.0,82.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 17:00:00,2024-01-07 17:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.050000000000000044,-0.018084673289420622,-1,0.0
645,bored,bored,89.0,81.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 17:15:00,2024-01-07 18:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.06000000000000005,-0.00381496824546243,-1,0.0
646,bored,bored,88.0,80.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 17:30:00,2024-01-07 18:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.06999999999999995,0.010375679246962283,-1,0.0
647,bored,bored,87.0,79.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 17:45:00,2024-01-07 18:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.07999999999999996,0.024486826271076373,-1,0.0
648,bored,bored,86.0,78.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 18:00:00,2024-01-07 18:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.08999999999999997,0.03851802238127314,-1,0.0
649,bored,bored,85.0,77.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 18:15:00,2024-01-07 19:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.09999999999999998,0.05246880938736945,-1,0.0
650,bored,bored,84.0,76.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 18:30:00,2024-01-07 19:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.10999999999999999,0.06633872113010467,-1,0.0
651,bored,bored,83.0,75.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 18:45:00,2024-01-07 19:00:00,2024-01-07,SUNSET,SUNDAY,WINTER,off,0.16,0.12,0.08012728324741894,-1,0.0
652,bored,bored,82.0,74.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 19:00:00,2024-01-07 19:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.13,0.09383401293102325,-1,0.0
653,bored,bored,81.0,73.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 19:15:00,2024-01-07 20:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.14,0.1074584186727319,-1,0.0
654,bored,bored,80.0,72.0,100.0,-1,1,0,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 19:30:00,2024-01-07 20:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.15000000000000002,0.12099999999999991,-1,0.0
655,sleep,sleep,79.0,87.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 19:45:00,2024-01-07 20:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.16000000000000003,0.1344582472000672,-1,0.0
656,sleep,sleep,78.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 20:00:00,2024-01-07 20:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.91,0.14783264103206842,-1,0.0
657,sleep,sleep,77.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 20:15:00,2024-01-07 21:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.1611226524264279,-1,0.0
658,sleep,sleep,76.0,99.0,100.0,-1,0,1,0,0,0,2.0,2.0,2.0,2.0,2024-01-07 20:30:00,2024-01-07 21:00:00,2024-01-07,NIGHT,SUNDAY,WINTER,off,0.16,0.79,0.17432774217080663,-1,0.0
