category,meta,meta,meta,commod,commod,commod,signals int,actions,actions,actions,actions,actions,clock,clock,clock,clock,utils,utils,utils,utils,utils
series,id_agent, state,action picked,hunger,energy,fun,drowsy,bored,sleep,eat,work,watch tv,ts,period - day,period - week,period - year,bored,sleep,eat,work,watch tv
3211,1,sleep,sleep,37.0,89.0,60.0,-1,0,1,0,0,0,2024-02-03 10:45:00,MORNING,SATURDAY,WINTER,0.3,0.825,0.6657522678871789,-1,0.2886213391019874
3212,1,sleep,sleep,36.0,90.5,60.0,-1,0,1,0,0,0,2024-02-03 11:00:00,MORNING,SATURDAY,WINTER,0.3,0.8099999999999999,0.674937786378966,-1,0.2886213391019874
3213,1,sleep,sleep,35.0,92.0,60.0,-1,0,1,0,0,0,2024-02-03 11:15:00,MORNING,SATURDAY,WINTER,0.3,0.7949999999999999,0.684,-1,0.2886213391019874
3214,1,sleep,sleep,34.0,93.5,60.0,-1,0,1,0,0,0,2024-02-03 11:30:00,MORNING,SATURDAY,WINTER,0.3,0.7799999999999999,0.6929372075915134,-1,0.2886213391019874
3215,1,sleep,sleep,33.0,95.0,60.0,-1,0,1,0,0,0,2024-02-03 11:45:00,MORNING,SATURDAY,WINTER,0.3,0.7649999999999999,0.7017476355752598,-1,0.2886213391019874
3216,1,sleep,sleep,32.0,96.5,60.0,-1,0,1,0,0,0,2024-02-03 12:00:00,NOON,SATURDAY,WINTER,0.3,0.75,0.7104294326642451,-1,0.2886213391019874
3217,1,sleep,sleep,31.0,98.0,60.0,-1,0,1,0,0,0,2024-02-03 12:15:00,NOON,SATURDAY,WINTER,0.3,0.735,0.7189806640162438,-1,0.2886213391019874
3218,1,eat,eat,55.0,97.0,60.0,-1,0,0,1,0,0,2024-02-03 12:30:00,NOON,SATURDAY,WINTER,0.3,0.72,0.7273993047522693,-1,0.2886213391019874
3219,1,eat,eat,79.0,96.0,60.0,-1,0,0,1,0,0,2024-02-03 12:45:00,NOON,SATURDAY,WINTER,0.3,0.0,0.6921090832097384,-1,0.2886213391019874
3220,1,eat,eat,99.0,95.0,60.0,-1,0,0,1,0,0,2024-02-03 13:00:00,NOON,SATURDAY,WINTER,0.3,0.0,0.3978326410320684,-1,0.2886213391019874
3221,1,bored,bored,98.0,94.0,60.0,-1,1,0,0,0,0,2024-02-03 13:15:00,NOON,SATURDAY,WINTER,0.3,0.0,0.11496243726444624,-1,0.2886213391019874
3222,1,bored,bored,97.0,93.0,60.0,-1,1,0,0,0,0,2024-02-03 13:30:00,NOON,SATURDAY,WINTER,0.3,0.0,-0.07015050378794321,-1,0.2886213391019874
3223,1,bored,bored,96.0,92.0,60.0,-1,1,0,0,0,0,2024-02-03 13:45:00,NOON,SATURDAY,WINTER,0.3,0.0,-0.05533920677422213,-1,0.2886213391019874
3224,1,bored,bored,95.0,91.0,60.0,-1,1,0,0,0,0,2024-02-03 14:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,-0.0406040612287403,-1,0.2886213391019874
3225,1,bored,bored,94.0,90.0,60.0,-1,1,0,0,0,0,2024-02-03 14:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,-0.02594546275685153,-1,0.2886213391019874
3226,1,bored,bored,93.0,89.0,60.0,-1,1,0,0,0,0,2024-02-03 14:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.2886213391019874
3227,1,bored,bored,92.0,88.0,60.0,-1,1,0,0,0,0,2024-02-03 14:45:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.2886213391019874
3228,1,bored,bored,91.0,87.0,60.0,-1,1,0,0,0,0,2024-02-03 15:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.01756699971045958,-1,0.2886213391019874
3229,1,bored,bored,90.0,86.0,60.0,-1,1,0,0,0,0,2024-02-03 15:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.03191532671057937,-1,0.2886213391019874
3230,1,bored,bored,89.0,85.0,60.0,-1,1,0,0,0,0,2024-02-03 15:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.04618503175453756,-1,0.2886213391019874
3231,1,bored,bored,88.0,84.0,60.0,-1,1,0,0,0,0,2024-02-03 15:45:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.06037567924696227,-1,0.2886213391019874
3232,1,bored,bored,87.0,83.0,60.0,-1,1,0,0,0,0,2024-02-03 16:00:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.07448682627107636,-1,0.2886213391019874
3233,1,bored,bored,86.0,82.0,60.0,-1,1,0,0,0,0,2024-02-03 16:15:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.08851802238127313,-1,0.2886213391019874
3234,1,bored,bored,85.0,81.0,60.0,-1,1,0,0,0,0,2024-02-03 16:30:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.10246880938736944,-1,0.2886213391019874
3235,1,bored,bored,84.0,80.0,60.0,-1,1,0,0,0,0,2024-02-03 16:45:00,AFTERNOON,SATURDAY,WINTER,0.3,0.0,0.11633872113010466,-1,0.2886213391019874
3236,1,bored,bored,83.0,79.0,60.0,-1,1,0,0,0,0,2024-02-03 17:00:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.13012728324741893,-1,0.2886213391019874
3237,1,bored,bored,82.0,78.0,60.0,-1,1,0,0,0,0,2024-02-03 17:15:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.14383401293102324,-1,0.2886213391019874
3238,1,bored,bored,81.0,77.0,60.0,-1,1,0,0,0,0,2024-02-03 17:30:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.1574584186727319,-1,0.2886213391019874
3239,1,bored,bored,80.0,76.0,60.0,-1,1,0,0,0,0,2024-02-03 17:45:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.2886213391019874
3240,1,bored,bored,79.0,75.0,60.0,-1,1,0,0,0,0,2024-02-03 18:00:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.2886213391019874
3241,1,bored,bored,78.0,74.0,60.0,-1,1,0,0,0,0,2024-02-03 18:15:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.1978326410320684,-1,0.2886213391019874
3242,1,bored,bored,77.0,73.0,60.0,-1,1,0,0,0,0,2024-02-03 18:30:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.2111226524264279,-1,0.2886213391019874
3243,1,bored,bored,76.0,72.0,60.0,-1,1,0,0,0,0,2024-02-03 18:45:00,SUNSET,SATURDAY,WINTER,0.3,0.0,0.22432774217080662,-1,0.2886213391019874
3244,1,bored,bored,75.0,71.0,60.0,-1,1,0,0,0,0,2024-02-03 19:00:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.23744736058181756,-1,0.2886213391019874
3245,1,bored,bored,74.0,70.0,60.0,-1,1,0,0,0,0,2024-02-03 19:15:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.250480947161671,-1,0.2886213391019874
3246,1,bored,bored,73.0,69.0,60.0,-1,1,0,0,0,0,2024-02-03 19:30:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.2634279302388457,-1,0.2886213391019874
3247,1,bored,bored,72.0,68.0,60.0,-1,1,0,0,0,0,2024-02-03 19:45:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.2762877265918202,-1,0.2886213391019874
3248,1,bored,bored,71.0,67.0,60.0,-1,1,0,0,0,0,2024-02-03 20:00:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.289059741054823,-1,0.2886213391019874
3249,1,eat,eat,95.0,66.0,60.0,-1,0,0,1,0,0,2024-02-03 20:15:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.3017433661044786,-1,0.2886213391019874
3250,1,bored,bored,94.0,65.0,60.0,-1,1,0,0,0,0,2024-02-03 20:30:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.17405453724314848,-1,0.2886213391019874
3251,1,bored,bored,93.0,64.0,60.0,-1,1,0,0,0,0,2024-02-03 20:45:00,NIGHT,SATURDAY,WINTER,0.3,0.0,-0.01136381319426974,-1,0.2886213391019874
3252,1,bored,bored,92.0,63.0,60.0,-1,1,0,0,0,0,2024-02-03 21:00:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.0031404792276551186,-1,0.2886213391019874
3253,1,bored,bored,91.0,62.0,60.0,-1,1,0,0,0,0,2024-02-03 21:15:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.01756699971045958,-1,0.2886213391019874
3254,1,bored,bored,90.0,61.0,60.0,-1,1,0,0,0,0,2024-02-03 21:30:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.03191532671057937,-1,0.2886213391019874
3255,1,bored,bored,89.0,60.0,60.0,-1,1,0,0,0,0,2024-02-03 21:45:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.04618503175453756,-1,0.2886213391019874
3256,1,bored,bored,88.0,59.0,60.0,-1,1,0,0,0,0,2024-02-03 22:00:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.06037567924696227,-1,0.2886213391019874
3257,1,bored,bored,87.0,58.0,60.0,-1,1,0,0,0,0,2024-02-03 22:15:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.07448682627107636,-1,0.2886213391019874
3258,1,bored,bored,86.0,57.0,60.0,-1,1,0,0,0,0,2024-02-03 22:30:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.08851802238127313,-1,0.2886213391019874
3259,1,bored,bored,85.0,56.0,60.0,-1,1,0,0,0,0,2024-02-03 22:45:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.10246880938736944,-1,0.2886213391019874
3260,1,bored,bored,84.0,55.0,60.0,-1,1,0,0,0,0,2024-02-03 23:00:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.11633872113010466,-1,0.2886213391019874
3261,1,bored,bored,83.0,54.0,60.0,-1,1,0,0,0,0,2024-02-03 23:15:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.13012728324741893,-1,0.2886213391019874
3262,1,bored,bored,82.0,53.0,60.0,-1,1,0,0,0,0,2024-02-03 23:30:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.14383401293102324,-1,0.2886213391019874
3263,1,bored,bored,81.0,52.0,60.0,-1,1,0,0,0,0,2024-02-03 23:45:00,NIGHT,SATURDAY,WINTER,0.3,0.0,0.1574584186727319,-1,0.2886213391019874
3264,1,bored,bored,80.0,51.0,60.0,-1,1,0,0,0,0,2024-02-04 00:00:00,NIGHT,SUNDAY,WINTER,0.3,0.0,0.1709999999999999,-1,0.2886213391019874
3265,1,bored,bored,79.0,50.0,60.0,-1,1,0,0,0,0,2024-02-04 00:15:00,NIGHT,SUNDAY,WINTER,0.3,0.0,0.18445824720006718,-1,0.2886213391019874
3266,1,bored,bored,78.0,49.0,60.0,-1,1,0,0,0,0,2024-02-04 00:30:00,NIGHT,SUNDAY,WINTER,0.3,0.0,0.1978326410320684,-1,0.2886213391019874
3267,1,bored,bored,77.0,48.0,60.0,-1,1,0,0,0,0,2024-02-04 00:45:00,NIGHT,SUNDAY,WINTER,0.3,0.010000000000000009,0.2111226524264279,-1,0.2886213391019874
3268,1,bored,bored,76.0,47.0,60.0,-1,1,0,0,0,0,2024-02-04 01:00:00,NIGHT,SUNDAY,WINTER,0.3,0.020000000000000018,0.22432774217080662,-1,0.2886213391019874
3269,1,bored,bored,75.0,46.0,60.0,-1,1,0,0,0,0,2024-02-04 01:15:00,NIGHT,SUNDAY,WINTER,0.3,0.030000000000000027,0.23744736058181756,-1,0.2886213391019874
3270,1,bored,bored,74.0,45.0,60.0,-1,1,0,0,0,0,2024-02-04 01:30:00,NIGHT,SUNDAY,WINTER,0.3,0.040000000000000036,0.250480947161671,-1,0.2886213391019874
3271,1,bored,bored,73.0,44.0,60.0,-1,1,0,0,0,0,2024-02-04 01:45:00,NIGHT,SUNDAY,WINTER,0.3,0.050000000000000044,0.2634279302388457,-1,0.2886213391019874
